constructor_standings_id,race_id,constructor_id,points,position,wins
996,148,64,22.0,4,1
997,148,186,2.0,7,0
998,148,178,1.0,10,0
999,148,188,40.0,1,4
1000,148,163,24.0,3,0
1001,148,184,2.0,8,0
1002,148,189,0.0,12,0
1003,148,89,0.0,15,0
1004,148,187,0.0,14,0
1005,148,10,0.0,13,0
1006,148,5,31.0,2,2
1007,148,173,13.0,5,1
1008,148,169,8.0,6,0
1009,148,185,1.0,11,0
1010,149,178,1.0,11,0
1011,149,180,1.0,10,0
1012,149,188,42.0,1,4
1013,149,5,31.0,2,2
1014,149,185,1.0,12,0
1015,149,169,8.0,6,0
1016,149,189,0.0,13,0
1017,149,89,0.0,15,0
1018,149,184,2.0,9,0
1019,149,187,0.0,14,0
1020,149,10,3.0,8,0
1021,149,64,22.0,4,1
1022,149,173,13.0,5,1
1023,149,186,4.0,7,0
1024,149,163,30.0,3,1
1025,150,186,0.0,8,0
1026,150,64,0.0,9,0
1027,150,167,6.0,2,0
1028,150,188,3.0,4,0
1029,150,173,0.0,7,0
1030,150,181,0.0,6,0
1031,150,180,2.0,5,0
1032,150,10,4.0,3,0
1033,150,163,9.0,1,1
1034,151,163,11.0,2,1
1035,151,169,0.0,11,0
1036,151,191,3.0,7,0
1037,151,5,4.0,5,0
1038,151,173,6.0,3,0
1039,151,64,1.0,9,0
1040,151,186,0.0,12,0
1041,151,80,0.0,14,0
1042,151,187,0.0,13,0
1043,151,181,0.0,10,0
1044,151,167,6.0,4,0
1045,151,10,4.0,6,0
1046,151,188,12.0,1,1
1047,151,180,2.0,8,0
1048,152,187,0.0,14,0
1049,152,169,0.0,12,0
1050,152,191,3.0,8,0
1051,152,163,11.0,2,1
1052,152,10,4.0,7,0
1053,152,188,18.0,1,1
1054,152,167,6.0,6,0
1055,152,181,0.0,11,0
1056,152,177,9.0,3,1
1057,152,173,6.0,5,0
1058,152,186,0.0,13,0
1059,152,64,1.0,10,0
1060,152,5,7.0,4,0
1061,152,180,2.0,9,0
1062,152,80,0.0,15,0
1063,153,191,3.0,10,0
1064,153,169,0.0,13,0
1065,153,187,9.0,5,1
1066,153,80,0.0,15,0
1067,153,177,10.0,4,1
1068,153,180,2.0,11,0
1069,153,5,11.0,3,0
1070,153,64,7.0,6,0
1071,153,186,0.0,14,0
1072,153,163,14.0,2,1
1073,153,167,6.0,8,0
1074,153,10,4.0,9,0
1075,153,188,18.0,1,1
1076,153,181,0.0,12,0
1077,153,173,6.0,7,0
1078,154,163,17.0,2,1
1079,154,188,27.0,1,2
1080,154,173,6.0,7,0
1081,154,5,11.0,4,0
1082,154,191,3.0,10,0
1083,154,64,11.0,3,0
1084,154,80,0.0,15,0
1085,154,186,0.0,14,0
1086,154,187,9.0,6,1
1087,154,177,10.0,5,1
1088,154,180,2.0,11,0
1089,154,181,0.0,12,0
1090,154,10,4.0,9,0
1091,154,167,6.0,8,0
1092,154,169,0.0,13,0
1093,155,10,5.0,9,0
1094,155,177,19.0,2,2
1095,155,181,0.0,12,0
1096,155,80,0.0,15,0
1097,155,186,0.0,14,0
1098,155,190,0.0,16,0
1099,155,187,9.0,6,1
1100,155,180,2.0,11,0
1101,155,188,33.0,1,2
1102,155,163,19.0,3,1
1103,155,167,6.0,8,0
1104,155,191,3.0,10,0
1105,155,64,11.0,5,0
1106,155,169,0.0,13,0
1107,155,5,15.0,4,0
1108,155,173,6.0,7,0
1109,156,181,0.0,14,0
1110,156,180,2.0,11,0
1111,156,186,0.0,16,0
1112,156,10,8.0,7,0
1113,156,167,6.0,9,0
1114,156,163,21.0,2,1
1115,156,64,11.0,5,0
1116,156,5,19.0,4,0
1117,156,191,3.0,10,0
1118,156,173,6.0,8,0
1119,156,188,42.0,1,3
1120,156,80,0.0,17,0
1121,156,177,19.0,3,2
1122,156,190,0.0,19,0
1123,156,179,0.0,12,0
1124,156,25,0.0,13,0
1125,156,88,0.0,18,0
1126,156,187,9.0,6,1
1127,156,169,0.0,15,0
1128,157,173,6.0,8,0
1129,157,180,2.0,11,0
1130,157,188,51.0,1,4
1131,157,167,6.0,9,0
1132,157,163,21.0,3,1
1133,157,169,0.0,15,0
1134,157,64,13.0,6,0
1135,157,191,3.0,10,0
1136,157,5,20.0,4,0
1137,157,10,8.0,7,0
1138,157,177,22.0,2,2
1139,157,187,13.0,5,1
1140,157,190,0.0,19,0
1141,157,179,0.0,12,0
1142,157,181,0.0,14,0
1143,157,25,0.0,13,0
1144,157,80,0.0,17,0
1145,157,88,0.0,18,0
1146,157,186,0.0,16,0
1147,158,186,0.0,16,0
1148,158,179,0.0,12,0
1149,158,187,13.0,7,1
1150,158,177,26.0,2,2
1151,158,5,20.0,4,0
1152,158,191,3.0,10,0
1153,158,64,15.0,6,0
1154,158,169,0.0,15,0
1155,158,163,24.0,3,1
1156,158,167,6.0,9,0
1157,158,10,17.0,5,1
1158,158,188,57.0,1,4
1159,158,180,2.0,11,0
1160,158,88,0.0,18,0
1161,158,80,0.0,17,0
1162,158,173,6.0,8,0
1163,158,190,0.0,19,0
1164,158,181,0.0,14,0
1165,158,25,0.0,13,0
1166,159,167,6.0,9,0
1167,159,163,27.0,3,1
1168,159,169,0.0,16,0
1169,159,64,15.0,6,0
1170,159,191,3.0,10,0
1171,159,5,20.0,4,0
1172,159,173,6.0,8,0
1173,159,177,35.0,2,3
1174,159,187,13.0,7,1
1175,159,188,61.0,1,4
1176,159,25,0.0,14,0
1177,159,179,0.0,12,0
1178,159,184,0.0,13,0
1179,159,180,2.0,11,0
1180,159,10,17.0,5,1
1181,159,186,0.0,17,0
1182,159,88,0.0,19,0
1183,159,190,0.0,20,0
1184,159,181,0.0,15,0
1185,159,80,0.0,18,0
1186,160,187,13.0,7,1
1187,160,177,44.0,2,4
1188,160,167,6.0,9,0
1189,160,163,28.0,3,1
1190,160,169,0.0,16,0
1191,160,64,17.0,6,0
1192,160,5,20.0,5,0
1193,160,173,6.0,8,0
1194,160,10,20.0,4,1
1195,160,191,3.0,10,0
1196,160,181,0.0,15,0
1197,160,180,2.0,11,0
1198,160,179,0.0,13,0
1199,160,184,0.0,12,0
1200,160,186,0.0,17,0
1201,160,88,0.0,19,0
1202,160,80,0.0,18,0
1203,160,25,0.0,14,0
1204,160,190,0.0,20,0
1205,160,188,63.0,1,4
1206,161,180,0.0,8,0
1207,161,187,0.0,9,0
1208,161,87,0.0,10,0
1209,161,64,0.0,12,0
1210,161,188,4.0,2,0
1211,161,5,3.0,3,0
1212,161,191,2.0,4,0
1213,161,193,1.0,5,0
1214,161,163,0.0,6,0
1215,161,10,0.0,7,0
1216,161,167,0.0,11,0
1217,161,192,0.0,13,0
1218,161,177,9.0,1,1
1219,162,167,0.0,14,0
1220,162,64,0.0,10,0
1221,162,10,0.0,9,0
1222,162,163,0.0,8,0
1223,162,193,3.0,6,0
1224,162,5,3.0,5,0
1225,162,87,0.0,13,0
1226,162,188,4.0,4,0
1227,162,177,18.0,1,2
1228,162,192,4.0,3,0
1229,162,184,6.0,2,0
1230,162,180,0.0,11,0
1231,162,191,2.0,7,0
1232,162,187,0.0,12,0
1233,163,167,0.0,15,0
1234,163,87,0.0,14,0
1235,163,187,0.0,13,0
1236,163,180,0.0,12,0
1237,163,64,6.0,4,0
1238,163,177,27.0,1,3
1239,163,163,0.0,9,0
1240,163,193,3.0,7,0
1241,163,191,2.0,8,0
1242,163,5,3.0,6,0
1243,163,188,4.0,5,0
1244,163,192,8.0,3,0
1245,163,184,8.0,2,0
1246,163,80,0.0,11,0
1247,163,10,0.0,10,0
1248,164,184,17.0,2,1
1249,164,167,0.0,15,0
1250,164,64,12.0,3,0
1251,164,192,9.0,4,0
1252,164,80,0.0,11,0
1253,164,193,6.0,6,0
1254,164,177,29.0,1,3
1255,164,87,0.0,14,0
1256,164,187,0.0,13,0
1257,164,10,0.0,10,0
1258,164,163,0.0,9,0
1259,164,191,2.0,8,0
1260,164,5,7.0,5,0
1261,164,188,4.0,7,0
1262,164,180,0.0,12,0
1263,165,80,6.0,7,0
1264,165,184,17.0,2,1
1265,165,192,9.0,6,0
1266,165,177,29.0,1,3
1267,165,5,10.0,5,0
1268,165,191,2.0,9,0
1269,165,193,15.0,4,1
1270,165,10,0.0,11,0
1271,165,163,0.0,10,0
1272,165,188,6.0,8,0
1273,165,180,0.0,12,0
1274,165,167,0.0,15,0
1275,165,64,16.0,3,0
1276,165,187,0.0,13,0
1277,165,87,0.0,14,0
1278,166,193,19.0,4,1
1279,166,191,2.0,10,0
1280,166,80,6.0,7,0
1281,166,5,19.0,3,1
1282,166,188,6.0,9,0
1283,166,10,6.0,8,0
1284,166,177,29.0,1,3
1285,166,184,19.0,2,1
1286,166,167,0.0,15,0
1287,166,87,0.0,14,0
1288,166,187,0.0,13,0
1289,166,180,0.0,12,0
1290,166,64,17.0,5,0
1291,166,192,12.0,6,0
1292,166,163,0.0,11,0
1293,167,10,8.0,7,0
1294,167,187,0.0,13,0
1295,167,193,20.0,4,1
1296,167,191,2.0,10,0
1297,167,5,25.0,2,1
1298,167,188,6.0,9,0
1299,167,177,38.0,1,4
1300,167,87,0.0,14,0
1301,167,163,0.0,11,0
1302,167,180,0.0,12,0
1303,167,167,0.0,15,0
1304,167,64,17.0,5,0
1305,167,192,12.0,6,0
1306,167,184,22.0,3,1
1307,167,80,6.0,8,0
1308,168,192,12.0,6,0
1309,168,184,22.0,4,1
1310,168,80,6.0,9,0
1311,168,64,18.0,5,0
1312,168,187,0.0,12,0
1313,168,177,44.0,1,4
1314,168,87,0.0,16,0
1315,168,167,0.0,17,0
1316,168,25,0.0,13,0
1317,168,0,0.0,14,0
1318,168,180,0.0,15,0
1319,168,5,28.0,3,1
1320,168,188,10.0,7,0
1321,168,10,8.0,8,0
1322,168,163,0.0,11,0
1323,168,193,29.0,2,2
1324,168,191,2.0,10,0
1325,169,177,44.0,1,4
1326,169,188,10.0,7,0
1327,169,5,32.0,3,1
1328,169,191,3.0,10,0
1329,169,193,35.0,2,2
1330,169,163,0.0,11,0
1331,169,10,8.0,9,0
1332,169,192,12.0,6,0
1333,169,64,21.0,5,0
1334,169,87,0.0,16,0
1335,169,187,0.0,12,0
1336,169,180,0.0,15,0
1337,169,0,0.0,14,0
1338,169,25,0.0,13,0
1339,169,80,8.0,8,0
1340,169,184,31.0,4,2
1341,169,167,0.0,17,0
1342,170,188,10.0,7,0
1343,170,64,25.0,5,0
1344,170,80,8.0,8,0
1345,170,184,40.0,2,3
1346,170,192,14.0,6,0
1347,170,177,47.0,1,4
1348,170,5,32.0,4,1
1349,170,25,0.0,13,0
1350,170,193,36.0,3,2
1351,170,163,0.0,11,0
1352,170,10,8.0,9,0
1353,170,0,0.0,14,0
1354,170,167,0.0,17,0
1355,170,87,0.0,16,0
1356,170,191,3.0,10,0
1357,170,180,0.0,15,0
1358,170,187,0.0,12,0
1359,171,64,25.0,5,0
1360,171,192,14.0,6,0
1361,171,184,43.0,3,3
1362,171,80,8.0,9,0
1363,171,25,0.0,13,0
1364,171,0,0.0,14,0
1365,171,188,10.0,8,0
1366,171,5,32.0,4,1
1367,171,191,3.0,10,0
1368,171,163,0.0,11,0
1369,171,10,12.0,7,0
1370,171,180,0.0,15,0
1371,171,187,0.0,12,0
1372,171,87,0.0,16,0
1373,171,167,0.0,17,0
1374,171,177,53.0,1,4
1375,171,193,45.0,2,3
1376,172,187,0.0,12,0
1377,172,87,0.0,16,0
1378,172,64,28.0,5,0
1379,172,192,14.0,7,0
1380,172,184,49.0,2,3
1381,172,80,8.0,9,0
1382,172,25,0.0,13,0
1383,172,0,0.0,14,0
1384,172,177,62.0,1,5
1385,172,167,0.0,17,0
1386,172,5,32.0,4,1
1387,172,188,10.0,8,0
1388,172,180,0.0,15,0
1389,172,10,14.0,6,0
1390,172,163,0.0,11,0
1391,172,191,3.0,10,0
1392,172,193,45.0,3,3
1393,173,177,6.0,2,0
1394,173,193,9.0,1,1
1395,173,64,0.0,4,0
1396,173,184,4.0,3,0
1397,173,5,0.0,6,0
1398,173,188,0.0,5,0
1399,173,179,0.0,7,0
1400,174,184,10.0,2,0
1401,174,64,2.0,4,0
1402,174,177,6.0,3,0
1403,174,193,18.0,1,2
1404,174,188,0.0,6,0
1405,174,179,1.0,5,0
1406,174,5,0.0,7,0
1407,175,163,0.0,6,0
1408,175,177,15.0,2,1
1409,175,193,18.0,1,2
1410,175,64,2.0,5,0
1411,175,188,0.0,7,0
1412,175,179,7.0,4,0
1413,175,184,12.0,3,0
1414,175,5,0.0,8,0
1415,176,5,4.0,5,0
1416,176,64,2.0,6,0
1417,176,184,15.0,3,0
1418,176,188,0.0,8,0
1419,176,179,9.0,4,0
1420,176,177,21.0,2,1
1421,176,163,0.0,7,0
1422,176,193,27.0,1,3
1423,177,64,2.0,6,0
1424,177,184,18.0,3,0
1425,177,193,36.0,1,4
1426,177,163,0.0,7,0
1427,177,177,22.0,2,1
1428,177,5,4.0,5,0
1429,177,188,0.0,8,0
1430,177,179,13.0,4,0
1431,178,179,19.0,4,0
1432,178,5,4.0,5,0
1433,178,184,20.0,3,0
1434,178,188,0.0,8,0
1435,178,177,25.0,2,1
1436,178,163,0.0,7,0
1437,178,193,45.0,1,5
1438,178,64,2.0,6,0
1439,179,193,51.0,1,5
1440,179,184,24.0,4,0
1441,179,64,2.0,6,0
1442,179,163,0.0,7,0
1443,179,177,28.0,2,1
1444,179,5,4.0,5,0
1445,179,179,28.0,3,1
1446,179,194,0.0,9,0
1447,179,188,0.0,8,0
1448,180,177,34.0,2,1
1449,180,5,5.0,5,0
1450,180,188,0.0,8,0
1451,180,184,27.0,4,0
1452,180,64,2.0,6,0
1453,180,179,30.0,3,1
1454,180,193,60.0,1,6
1455,180,163,0.0,7,0
1456,180,194,0.0,9,0
1457,181,179,39.0,2,2
1458,181,194,0.0,9,0
1459,181,177,38.0,3,1
1460,181,163,0.0,7,0
1461,181,188,0.0,8,0
1462,181,193,63.0,1,6
1463,181,180,0.0,10,0
1464,181,5,5.0,5,0
1465,181,64,2.0,6,0
1466,181,184,29.0,4,0
1467,182,193,63.0,1,6
1468,182,64,6.0,6,0
1469,182,179,45.0,3,2
1470,182,184,29.0,4,0
1471,182,188,0.0,8,0
1472,182,163,0.0,7,0
1473,182,180,0.0,10,0
1474,182,194,0.0,9,0
1475,182,177,47.0,2,2
1476,182,5,7.0,5,0
1477,183,179,49.0,2,2
1478,183,5,7.0,6,0
1479,183,180,0.0,10,0
1480,183,64,7.0,5,0
1481,183,163,0.0,7,0
1482,183,193,66.0,1,6
1483,183,177,47.0,3,2
1484,183,184,38.0,4,1
1485,183,194,0.0,9,0
1486,183,188,0.0,8,0
1487,184,5,0.0,7,0
1488,184,64,0.0,6,0
1489,184,33,9.0,1,1
1490,184,84,0.0,8,0
1491,184,80,3.0,4,0
1492,184,184,6.0,2,0
1493,184,36,4.0,3,0
1494,184,31,2.0,5,0
1495,185,33,9.0,3,1
1496,185,64,0.0,6,0
1497,185,5,0.0,7,0
1498,185,184,12.0,2,0
1499,185,84,0.0,8,0
1500,185,195,0.0,9,0
1501,185,31,5.0,4,0
1502,185,36,13.0,1,1
1503,185,80,3.0,5,0
1504,186,184,15.0,2,0
1505,186,33,15.0,1,1
1506,186,80,7.0,5,0
1507,186,195,0.0,9,0
1508,186,5,0.0,8,0
1509,186,64,1.0,6,0
1510,186,31,14.0,3,1
1511,186,36,13.0,4,1
1512,186,84,0.0,7,0
1513,187,84,0.0,8,0
1514,187,33,17.0,2,1
1515,187,195,0.0,9,0
1516,187,36,19.0,1,1
1517,187,80,11.0,5,0
1518,187,5,3.0,7,0
1519,187,64,10.0,6,1
1520,187,31,14.0,4,1
1521,187,184,15.0,3,0
1522,188,84,0.0,8,0
1523,188,83,0.0,10,0
1524,188,5,7.0,7,0
1525,188,184,16.0,4,0
1526,188,195,0.0,9,0
1527,188,36,25.0,1,1
1528,188,64,10.0,6,1
1529,188,80,13.0,5,0
1530,188,33,17.0,3,1
1531,188,31,23.0,2,2
1532,189,84,0.0,8,0
1533,189,184,19.0,4,0
1534,189,195,0.0,9,0
1535,189,83,0.0,10,0
1536,189,64,10.0,6,1
1537,189,5,7.0,7,0
1538,189,33,21.0,3,1
1539,189,31,32.0,1,3
1540,189,36,31.0,2,1
1541,189,80,15.0,5,0
1542,190,80,15.0,5,0
1543,190,31,41.0,1,4
1544,190,5,10.0,7,0
1545,190,36,33.0,2,1
1546,190,33,27.0,3,1
1547,190,84,0.0,8,0
1548,190,184,23.0,4,0
1549,190,61,0.0,10,0
1550,190,195,0.0,9,0
1551,190,83,0.0,11,0
1552,190,64,10.0,6,1
1553,191,64,10.0,7,1
1554,191,31,50.0,1,5
1555,191,36,33.0,2,1
1556,191,5,16.0,5,0
1557,191,80,16.0,6,0
1558,191,195,0.0,10,0
1559,191,61,0.0,8,0
1560,191,184,27.0,4,0
1561,191,84,0.0,9,0
1562,191,33,29.0,3,1
1563,191,83,0.0,11,0
1564,192,31,50.0,1,5
1565,192,36,33.0,2,1
1566,192,83,0.0,11,0
1567,192,5,25.0,5,1
1568,192,64,13.0,7,1
1569,192,195,0.0,9,0
1570,192,61,0.0,8,0
1571,192,184,27.0,4,0
1572,192,33,33.0,3,1
1573,192,84,0.0,10,0
1574,192,80,17.0,6,0
1575,193,83,0.0,11,0
1576,193,5,34.0,4,2
1577,193,64,13.0,7,1
1578,193,80,21.0,6,0
1579,193,84,0.0,10,0
1580,193,36,39.0,2,1
1581,193,33,35.0,3,1
1582,193,184,30.0,5,0
1583,193,61,0.0,9,0
1584,193,195,0.0,8,0
1585,193,31,50.0,1,5
1586,194,64,16.0,7,1
1587,194,31,50.0,1,5
1588,194,5,43.0,2,3
1589,194,61,2.0,8,0
1590,194,33,35.0,4,1
1591,194,84,0.0,10,0
1592,194,184,31.0,5,0
1593,194,80,21.0,6,0
1594,194,195,0.0,9,0
1595,194,83,0.0,12,0
1596,194,24,0.0,11,0
1597,194,36,43.0,3,1
1598,195,33,35.0,4,1
1599,195,184,31.0,5,0
1600,195,80,21.0,7,0
1601,195,31,59.0,1,6
1602,195,64,22.0,6,1
1603,195,36,45.0,3,1
1604,195,83,0.0,12,0
1605,195,61,3.0,8,0
1606,195,84,0.0,10,0
1607,195,24,0.0,11,0
1608,195,195,0.0,9,0
1609,195,5,46.0,2,3
1610,196,83,0.0,12,0
1611,196,24,0.0,11,0
1612,196,61,3.0,8,0
1613,196,184,35.0,5,0
1614,196,195,0.0,9,0
1615,196,80,23.0,7,0
1616,196,84,0.0,10,0
1617,196,31,59.0,1,6
1618,196,36,48.0,3,1
1619,196,64,23.0,6,1
1620,196,5,52.0,2,4
1621,196,33,35.0,4,1
1622,197,64,0.0,10,0
1623,197,196,0.0,9,0
1624,197,197,0.0,8,0
1625,197,5,9.0,1,1
1626,197,24,6.0,2,0
1627,197,61,0.0,6,0
1628,197,80,2.0,4,0
1629,197,0,1.0,5,0
1630,197,33,0.0,7,0
1631,197,177,3.0,3,0
1632,198,196,0.0,10,0
1633,198,197,0.0,9,0
1634,198,64,3.0,4,0
1635,198,5,15.0,1,1
1636,198,24,15.0,2,1
1637,198,177,3.0,5,0
1638,198,80,6.0,3,0
1639,198,0,3.0,6,0
1640,198,61,0.0,7,0
1641,198,33,0.0,8,0
1642,199,196,0.0,10,0
1643,199,33,0.0,9,0
1644,199,61,1.0,8,0
1645,199,0,6.0,5,0
1646,199,80,6.0,4,0
1647,199,197,6.0,3,0
1648,199,24,24.0,1,2
1649,199,5,19.0,2,1
1650,199,64,3.0,7,0
1651,199,177,5.0,6,0
1652,200,64,9.0,3,0
1653,200,196,0.0,10,0
1654,200,198,0.0,11,0
1655,200,61,3.0,8,0
1656,200,197,9.0,4,0
1657,200,80,6.0,5,0
1658,200,0,6.0,6,0
1659,200,5,28.0,1,2
1660,200,33,0.0,9,0
1661,200,177,5.0,7,0
1662,200,24,24.0,2,2
1663,201,196,0.0,10,0
1664,201,197,9.0,4,0
1665,201,33,0.0,9,0
1666,201,61,3.0,8,0
1667,201,0,6.0,7,0
1668,201,80,8.0,6,0
1669,201,177,9.0,5,0
1670,201,24,33.0,1,3
1671,201,5,28.0,2,2
1672,201,64,12.0,3,0
1673,201,198,0.0,11,0
1674,202,198,0.0,11,0
1675,202,196,0.0,10,0
1676,202,33,0.0,9,0
1677,202,5,28.0,2,2
1678,202,0,6.0,7,0
1679,202,80,8.0,6,0
1680,202,177,13.0,4,0
1681,202,24,42.0,1,4
1682,202,64,12.0,5,0
1683,202,61,5.0,8,0
1684,202,197,15.0,3,0
1685,203,64,12.0,5,0
1686,203,5,32.0,2,2
1687,203,0,6.0,7,0
1688,203,198,0.0,11,0
1689,203,197,17.0,3,0
1690,203,24,51.0,1,5
1691,203,177,13.0,4,0
1692,203,80,8.0,6,0
1693,203,196,0.0,10,0
1694,203,61,5.0,8,0
1695,203,33,1.0,9,0
1696,204,196,0.0,10,0
1697,204,64,21.0,3,1
1698,204,198,0.0,11,0
1699,204,197,18.0,5,0
1700,204,33,5.0,8,0
1701,204,61,5.0,9,0
1702,204,0,6.0,7,0
1703,204,80,8.0,6,0
1704,204,177,19.0,4,0
1705,204,24,51.0,1,5
1706,204,5,32.0,2,2
1707,205,24,55.0,1,5
1708,205,198,0.0,10,0
1709,205,0,6.0,8,0
1710,205,61,8.0,7,0
1711,205,33,5.0,9,0
1712,205,80,9.0,6,0
1713,205,196,0.0,11,0
1714,205,177,19.0,5,0
1715,205,64,30.0,3,2
1716,205,5,32.0,2,2
1717,205,197,24.0,4,0
1718,205,83,0.0,12,0
1719,206,198,0.0,10,0
1720,206,5,32.0,2,2
1721,206,24,64.0,1,6
1722,206,177,21.0,5,0
1723,206,0,10.0,6,0
1724,206,61,8.0,8,0
1725,206,33,5.0,9,0
1726,206,197,30.0,4,0
1727,206,196,0.0,11,0
1728,206,64,30.0,3,2
1729,206,83,0.0,12,0
1730,206,80,9.0,7,0
1731,207,196,0.0,11,0
1732,207,83,0.0,12,0
1733,207,0,10.0,6,0
1734,207,61,8.0,8,0
1735,207,33,5.0,9,0
1736,207,198,0.0,10,0
1737,207,197,33.0,4,0
1738,207,64,36.0,2,2
1739,207,24,73.0,1,7
1740,207,177,21.0,5,0
1741,207,5,33.0,3,2
1742,207,80,9.0,7,0
1743,208,33,0.0,6,0
1744,208,36,1.0,5,0
1745,208,80,0.0,9,0
1746,208,24,9.0,1,1
1747,208,0,6.0,2,0
1748,208,61,2.0,4,0
1749,208,5,4.0,3,0
1750,208,31,0.0,8,0
1751,208,64,0.0,7,0
1752,209,0,15.0,1,1
1753,209,61,2.0,6,0
1754,209,5,7.0,3,0
1755,209,36,3.0,5,0
1756,209,24,9.0,2,1
1757,209,31,6.0,4,0
1758,209,64,0.0,8,0
1759,209,33,1.0,7,0
1760,209,80,0.0,9,0
1761,210,31,15.0,2,1
1762,210,33,1.0,7,0
1763,210,0,17.0,1,1
1764,210,64,0.0,8,0
1765,210,36,4.0,6,0
1766,210,24,9.0,4,1
1767,210,80,0.0,9,0
1768,210,5,13.0,3,0
1769,210,61,5.0,5,0
1770,211,5,19.0,3,0
1771,211,61,5.0,6,0
1772,211,36,4.0,7,0
1773,211,33,1.0,8,0
1774,211,64,9.0,5,1
1775,211,24,12.0,4,1
1776,211,80,1.0,9,0
1777,211,31,19.0,2,1
1778,211,0,19.0,1,1
1779,212,31,28.0,1,2
1780,212,0,23.0,2,1
1781,212,64,9.0,5,1
1782,212,33,1.0,9,0
1783,212,61,8.0,6,0
1784,212,36,6.0,7,0
1785,212,80,2.0,8,0
1786,212,5,19.0,3,0
1787,212,24,18.0,4,1
1788,212,79,0.0,10,0
1789,213,79,0.0,10,0
1790,213,64,9.0,5,1
1791,213,33,1.0,9,0
1792,213,36,8.0,7,0
1793,213,31,34.0,1,2
1794,213,5,19.0,4,0
1795,213,0,23.0,3,1
1796,213,80,6.0,8,0
1797,213,24,27.0,2,2
1798,213,61,9.0,6,0
1799,214,81,0.0,11,0
1800,214,24,33.0,2,2
1801,214,80,9.0,6,0
1802,214,0,27.0,3,1
1803,214,5,20.0,4,0
1804,214,61,9.0,7,0
1805,214,36,8.0,8,0
1806,214,33,1.0,9,0
1807,214,64,9.0,5,1
1808,214,31,43.0,1,3
1809,214,79,0.0,10,0
1810,215,81,0.0,11,0
1811,215,24,33.0,2,2
1812,215,80,9.0,7,0
1813,215,0,29.0,4,1
1814,215,5,29.0,3,1
1815,215,61,9.0,8,0
1816,215,36,12.0,6,0
1817,215,33,2.0,9,0
1818,215,64,12.0,5,1
1819,215,31,43.0,1,3
1820,215,79,0.0,10,0
1821,216,31,52.0,1,4
1822,216,64,13.0,5,1
1823,216,33,2.0,9,0
1824,216,36,12.0,6,0
1825,216,61,12.0,7,0
1826,216,80,11.0,8,0
1827,216,0,35.0,2,1
1828,216,24,33.0,3,2
1829,216,79,0.0,10,0
1830,216,81,0.0,12,0
1831,216,82,0.0,11,0
1832,216,5,29.0,4,1
1833,217,61,18.0,5,0
1834,217,31,61.0,1,5
1835,217,33,4.0,9,0
1836,217,36,12.0,7,0
1837,217,5,29.0,4,1
1838,217,64,14.0,6,1
1839,217,80,11.0,8,0
1840,217,24,33.0,3,2
1841,217,79,0.0,10,0
1842,217,81,0.0,12,0
1843,217,82,0.0,11,0
1844,217,0,39.0,2,1
1845,218,31,61.0,1,5
1846,218,64,14.0,6,1
1847,218,33,7.0,9,0
1848,218,36,12.0,8,0
1849,218,61,18.0,5,0
1850,218,5,31.0,4,1
1851,218,0,45.0,2,1
1852,218,80,12.0,7,0
1853,218,24,42.0,3,3
1854,218,79,0.0,10,0
1855,218,81,0.0,12,0
1856,218,82,0.0,11,0
1857,219,31,61.0,1,5
1858,219,64,14.0,7,1
1859,219,33,7.0,9,0
1860,219,36,15.0,6,0
1861,219,61,18.0,5,0
1862,219,82,0.0,11,0
1863,219,0,47.0,3,1
1864,219,80,12.0,8,0
1865,219,24,51.0,2,4
1866,219,79,0.0,10,0
1867,219,81,0.0,12,0
1868,219,5,33.0,4,1
1869,220,5,3.0,3,0
1870,220,0,2.0,4,0
1871,220,36,0.0,7,0
1872,220,78,0.0,8,0
1873,220,61,0.0,9,0
1874,220,31,9.0,1,1
1875,220,24,6.0,2,0
1876,220,33,1.0,5,0
1877,220,64,0.0,6,0
1878,221,64,1.0,5,0
1879,221,36,0.0,8,0
1880,221,61,0.0,9,0
1881,221,78,0.0,7,0
1882,221,31,18.0,1,2
1883,221,24,12.0,2,0
1884,221,5,6.0,4,0
1885,221,0,6.0,3,0
1886,221,33,1.0,6,0
1887,222,0,12.0,3,0
1888,222,24,21.0,2,1
1889,222,31,22.0,1,2
1890,222,78,0.0,8,0
1891,222,56,1.0,7,0
1892,222,36,0.0,10,0
1893,222,61,0.0,9,0
1894,222,5,9.0,4,0
1895,222,64,1.0,5,0
1896,222,33,1.0,6,0
1897,223,56,5.0,5,0
1898,223,36,0.0,8,0
1899,223,33,1.0,7,0
1900,223,78,0.0,9,0
1901,223,5,9.0,4,0
1902,223,24,27.0,2,1
1903,223,31,31.0,1,3
1904,223,61,0.0,10,0
1905,223,0,15.0,3,0
1906,223,64,3.0,6,0
1907,224,0,15.0,3,0
1908,224,79,1.0,8,0
1909,224,56,5.0,5,0
1910,224,61,0.0,11,0
1911,224,31,35.0,2,3
1912,224,24,36.0,1,2
1913,224,5,9.0,4,0
1914,224,64,5.0,6,0
1915,224,36,0.0,9,0
1916,224,78,0.0,10,0
1917,224,33,4.0,7,0
1918,225,78,0.0,10,0
1919,225,36,0.0,9,0
1920,225,64,5.0,6,0
1921,225,33,4.0,7,0
1922,225,31,37.0,2,3
1923,225,5,9.0,4,0
1924,225,24,39.0,1,3
1925,225,61,0.0,11,0
1926,225,56,5.0,5,0
