result_id,race_id,driver_id,constructor_id,grid,position_order,points,laps,status
696,28,666,123,10,12,0.0,70,83
697,28,627,5,24,10,0.0,78,53
698,28,687,85,14,9,0.0,79,44
699,28,663,85,11,8,0.0,80,85
700,28,706,85,15,11,0.0,79,19
701,28,697,103,16,6,0.0,82,17
702,28,578,5,3,5,2.0,87,12
703,28,498,103,2,4,3.5,88,11
704,28,642,5,5,3,4.0,88,11
705,28,579,103,4,2,6.0,90,0
706,28,647,5,1,1,8.5,90,0
707,28,456,123,28,18,0.0,50,35
708,28,640,103,26,19,0.0,34,7
709,28,669,123,19,7,0.0,82,17
710,28,651,131,12,20,0.0,31,7
711,29,715,145,30,29,0.0,2,30
712,29,456,123,13,31,0.0,1,4
713,29,716,142,33,32,0.0,1,30
714,29,633,5,1,8,0.0,17,10
715,29,718,142,31,34,0.0,0,47
716,29,647,5,6,17,1.0,15,4
717,29,714,5,27,28,0.0,3,30
718,29,717,145,23,33,0.0,0,30
719,29,713,145,21,27,0.0,3,30
720,29,426,126,5,30,0.0,1,23
721,29,501,126,10,25,0.0,6,4
722,29,633,5,6,17,0.0,15,4
723,29,455,142,29,16,0.0,14,13
724,29,709,143,32,15,0.0,15,12
725,29,710,143,26,14,0.0,16,11
726,29,664,123,16,13,0.0,16,11
727,29,692,142,28,12,0.0,16,11
728,29,669,123,15,26,0.0,6,21
729,29,627,5,22,10,0.0,17,10
730,29,478,142,14,9,0.0,17,10
731,29,647,5,1,8,0.0,17,10
732,29,680,5,19,7,0.0,17,10
733,29,475,85,12,6,0.0,17,10
734,29,640,103,11,5,2.0,17,10
735,29,697,103,7,4,3.0,18,0
736,29,578,5,4,3,4.0,18,0
737,29,579,103,2,2,6.0,18,0
738,29,642,5,3,1,8.0,18,0
739,29,689,85,17,18,0.0,15,4
740,29,670,103,8,19,0.0,13,21
741,29,690,85,20,11,0.0,16,11
742,29,554,126,9,24,0.0,7,5
743,29,712,142,18,23,0.0,8,30
744,29,711,142,34,22,0.0,10,30
745,29,660,123,25,21,0.0,12,30
746,29,430,144,24,20,0.0,12,42
747,30,426,126,4,13,0.0,43,106
748,30,647,5,2,1,9.0,65,0
749,30,642,5,3,2,6.0,65,0
750,30,578,5,7,3,4.0,65,0
751,30,579,103,1,4,1.5,64,10
752,30,691,103,11,5,2.0,62,12
753,30,633,5,6,6,0.0,62,12
754,30,663,85,9,7,0.0,62,12
755,30,697,103,10,15,0.0,29,4
756,30,719,131,18,9,0.0,49,113
757,30,720,5,19,8,0.0,51,108
758,30,651,131,15,16,0.0,29,4
759,30,721,5,17,17,0.0,17,4
760,30,632,131,16,18,0.0,1,4
761,30,680,5,13,19,0.0,0,19
762,30,554,126,12,14,0.0,37,50
763,30,579,103,10,15,0.0,29,4
764,30,697,103,1,4,1.5,64,10
765,30,670,103,5,12,0.0,46,4
766,30,640,103,8,11,0.0,49,6
767,30,622,103,20,10,0.0,54,5
768,30,627,5,14,20,0.0,0,19
769,31,647,5,1,17,0.0,79,2
770,31,627,5,17,16,0.0,65,109
771,31,704,131,28,15,0.0,67,51
772,31,717,145,29,14,0.0,67,51
773,31,689,85,24,12,0.0,70,85
774,31,669,103,23,11,0.0,72,17
775,31,589,125,25,10,0.0,72,17
776,31,501,126,15,9,0.0,75,14
777,31,620,5,11,8,0.0,75,14
778,31,475,85,10,13,0.0,70,85
779,31,697,103,7,18,0.0,77,57
780,31,486,123,22,21,0.0,61,59
781,31,640,103,9,20,0.0,70,4
782,31,663,85,19,22,0.0,57,59
783,31,664,123,18,23,0.0,56,59
784,31,722,5,20,24,0.0,40,4
785,31,622,103,21,26,0.0,18,4
786,31,625,125,13,27,0.0,17,4
787,31,426,126,8,5,2.0,79,10
788,31,667,131,26,28,0.0,14,4
789,31,660,123,30,29,0.0,7,66
790,31,651,131,27,30,0.0,6,4
791,31,644,103,12,7,0.0,76,13
792,31,670,103,4,19,0.0,75,2
793,31,456,123,14,25,0.0,33,36
794,31,643,126,16,6,0.0,77,12
795,31,633,5,5,3,4.0,79,10
796,31,579,103,2,1,9.0,80,0
797,31,577,103,12,7,0.0,76,13
798,31,578,5,6,4,3.0,79,10
799,31,642,5,3,2,6.0,80,0
800,32,496,103,9,18,0.0,0,52
801,32,577,103,7,17,0.0,0,52
802,32,672,103,18,15,0.0,19,5
803,32,671,126,16,14,0.0,19,50
804,32,643,103,8,13,0.0,37,43
805,32,670,103,6,12,0.0,48,4
806,32,627,5,14,16,0.0,1,2
807,32,554,126,17,10,0.0,61,1
808,32,579,103,3,1,8.0,87,0
809,32,578,5,4,11,0.0,52,1
810,32,498,5,2,3,5.0,87,0
811,32,426,5,5,4,3.0,86,10
812,32,625,126,15,5,2.0,85,11
813,32,642,5,1,2,6.0,87,0
814,32,669,103,10,7,0.0,83,13
815,32,640,103,13,8,0.0,83,13
816,32,620,5,12,9,0.0,82,14
817,32,501,103,11,6,0.0,84,12
818,33,518,111,8,15,0.0,196,13
819,33,528,107,6,7,0.0,200,0
820,33,555,111,32,8,0.0,200,0
821,33,674,111,25,9,0.0,200,0
822,33,655,127,13,10,0.0,200,0
823,33,656,111,27,11,0.0,200,0
824,33,526,111,11,4,1.5,200,0
825,33,521,112,5,12,0.0,199,10
826,33,675,112,22,13,0.0,197,12
827,33,628,111,9,14,0.0,197,12
828,33,679,111,20,16,0.0,194,15
829,33,678,132,26,31,0.0,101,22
830,33,596,127,31,18,0.0,193,16
831,33,676,111,33,19,0.0,193,16
832,33,611,111,10,20,0.0,191,19
833,33,597,111,12,21,0.0,181,19
834,33,448,133,16,22,0.0,172,30
835,33,520,111,17,23,0.0,168,7
836,33,519,111,18,33,0.0,74,2
837,33,593,111,15,32,0.0,79,4
838,33,677,137,29,30,0.0,104,47
839,33,529,111,21,29,0.0,105,64
840,33,509,111,28,28,0.0,110,2
841,33,556,111,2,27,0.0,111,2
842,33,659,111,30,26,0.0,130,4
843,33,592,134,7,17,0.0,194,15
844,33,615,111,24,6,0.0,200,0
845,33,658,111,1,3,5.0,200,0
846,33,612,132,23,25,0.0,165,21
847,33,657,111,19,1,8.0,200,0
848,33,525,112,3,2,6.0,200,0
849,33,730,132,26,31,0.0,101,22
850,33,805,137,29,30,0.0,104,47
851,33,559,111,28,28,0.0,110,2
852,33,702,132,23,25,0.0,165,21
853,33,556,136,4,24,0.0,165,30
854,33,673,111,14,5,2.0,200,0
855,33,612,136,4,24,0.0,165,30
856,33,613,111,17,23,0.0,168,7
857,33,513,133,16,22,0.0,172,30
858,33,509,111,10,20,0.0,191,19
859,33,512,136,4,24,0.0,165,30
860,33,730,111,33,19,0.0,193,16
861,33,702,127,31,18,0.0,193,16
862,33,529,111,8,15,0.0,196,13
863,33,799,111,8,15,0.0,196,13
864,33,518,111,11,4,1.5,200,0
865,33,659,111,32,8,0.0,200,0
866,33,613,111,8,15,0.0,196,13
867,33,593,111,27,11,0.0,200,0
868,33,611,111,27,11,0.0,200,0
869,33,612,111,27,11,0.0,200,0
870,33,653,111,27,11,0.0,200,0
871,33,654,112,5,12,0.0,199,10
872,33,653,111,10,20,0.0,191,19
873,34,578,5,5,4,1.5,35,10
874,34,579,103,1,1,9.0,36,0
875,34,426,5,6,2,6.0,36,0
876,34,428,126,8,5,2.0,35,10
877,34,498,5,5,4,1.5,35,10
878,34,669,103,13,6,0.0,35,10
879,34,644,103,11,7,0.0,34,11
880,34,642,5,3,8,0.0,14,77
881,34,632,126,10,9,0.0,14,4
882,34,554,126,7,10,0.0,12,21
883,34,670,103,4,11,0.0,3,4
884,34,680,5,14,13,0.0,1,4
885,34,643,103,12,14,0.0,0,41
886,34,475,103,9,3,4.0,35,10
887,34,498,5,2,12,0.0,1,4
888,35,643,103,11,11,0.0,24,4
889,35,648,129,2,2,6.0,61,0
890,35,644,103,0,22,0.0,0,52
891,35,647,103,3,21,0.0,1,6
892,35,650,126,18,20,0.0,8,4
893,35,578,5,8,19,0.0,9,4
894,35,681,126,20,18,0.0,9,4
895,35,651,131,15,17,0.0,10,4
896,35,498,5,4,16,0.0,13,4
897,35,478,129,7,14,1.0,16,4
898,35,501,103,21,13,0.0,19,47
899,35,663,103,16,12,0.0,19,6
900,35,670,103,5,10,0.0,27,5
901,35,627,5,13,9,0.0,27,4
902,35,632,126,19,7,0.0,50,106
903,35,554,126,17,6,0.0,56,14
904,35,633,103,14,5,2.0,58,12
905,35,669,103,6,4,3.0,60,10
906,35,626,5,12,3,4.0,60,10
907,35,579,129,1,1,8.0,61,0
908,35,456,103,10,15,0.0,15,83
909,35,426,5,9,8,0.0,36,4
910,36,541,103,10,20,0.0,44,2
911,36,647,103,27,21,0.0,40,4
912,36,684,123,19,17,0.0,63,66
913,36,690,85,29,32,0.0,0,52
914,36,689,85,26,31,0.0,0,52
915,36,627,5,31,30,0.0,2,4
916,36,688,85,25,29,0.0,2,4
917,36,687,85,24,28,0.0,4,43
918,36,626,5,15,27,0.0,16,4
919,36,581,116,11,26,0.0,16,4
920,36,645,126,13,25,0.0,18,2
921,36,647,103,30,24,0.0,21,4
922,36,686,5,14,23,0.0,25,4
923,36,685,123,21,22,0.0,40,2
924,36,633,103,27,21,0.0,40,4
925,36,669,103,10,20,0.0,44,2
926,36,475,103,4,16,0.0,80,106
927,36,456,103,7,19,0.0,53,6
928,36,554,126,5,18,0.0,54,21
929,36,547,85,20,15,0.0,44,122
930,36,665,123,22,13,0.0,82,17
931,36,501,103,16,12,0.0,83,16
932,36,682,123,17,11,0.0,84,15
933,36,619,85,18,10,0.0,85,14
934,36,683,123,23,14,0.0,78,53
935,36,663,103,9,8,0.0,86,13
936,36,428,126,12,9,0.0,86,13
937,36,643,103,32,6,0.0,87,12
938,36,426,5,8,5,2.0,87,12
939,36,579,129,1,4,3.14,89,10
940,36,670,103,28,3,4.14,89,10
941,36,578,5,3,2,6.14,90,0
942,36,498,5,2,1,8.14,90,0
943,36,648,129,6,7,0.0,87,12
944,37,579,129,1,1,8.0,22,0
945,37,498,5,5,2,3.0,22,0
946,37,426,5,7,3,4.0,22,0
947,37,670,103,8,21,0.0,0,2
948,37,428,126,20,20,0.0,0,21
949,37,648,129,23,4,4.0,22,0
950,37,475,103,3,19,0.0,1,64
951,37,643,103,17,18,0.0,2,92
952,37,578,5,3,17,0.0,3,6
953,37,632,126,4,16,0.0,4,35
954,37,478,129,4,15,0.0,7,92
955,37,692,138,21,14,0.0,8,4
956,37,645,126,16,13,0.0,8,35
957,37,578,5,5,2,3.0,22,0
958,37,691,129,13,12,0.0,10,19
959,37,663,103,22,23,0.0,0,52
960,37,554,126,9,10,0.0,20,11
961,37,626,5,12,9,0.0,20,11
962,37,627,5,11,8,0.0,21,10
963,37,501,103,14,7,0.0,21,10
964,37,641,5,13,6,0.0,21,10
965,37,644,103,15,5,2.0,22,0
966,37,633,103,10,22,0.0,0,52
967,37,669,103,19,11,0.0,18,37
968,38,626,5,0,17,0.0,0,2
969,38,648,129,5,9,0.0,38,66
970,38,693,126,15,14,0.0,10,6
971,38,475,103,3,13,0.0,21,91
972,38,501,103,13,12,0.0,23,91
973,38,578,5,6,11,0.0,30,43
974,38,426,5,4,10,0.0,33,4
975,38,645,126,10,16,0.0,0,47
976,38,554,126,14,15,0.0,8,7
977,38,680,5,16,8,0.0,58,17
978,38,663,103,8,6,0.0,64,11
979,38,644,103,9,5,2.0,64,11
980,38,643,103,12,4,3.0,64,11
981,38,478,129,7,3,4.0,65,10
982,38,498,5,1,2,6.0,66,0
983,38,579,129,2,1,9.0,66,0
984,38,620,5,11,7,0.0,61,14
985,39,620,5,13,3,2.0,78,11
986,39,579,129,1,1,8.0,80,0
987,39,578,5,7,2,6.0,79,10
988,39,478,129,8,4,3.0,77,12
989,39,693,126,18,6,0.0,75,14
990,39,581,116,16,7,0.0,75,14
991,39,426,5,11,5,2.0,75,14
992,39,694,103,21,21,0.0,0,78
993,39,554,126,12,20,0.0,2,4
994,39,645,126,17,19,0.0,13,6
995,39,626,5,15,18,0.0,16,4
996,39,498,5,5,17,0.0,16,5
997,39,577,103,14,16,0.0,32,6
998,39,498,5,13,3,3.0,78,11
999,39,648,129,4,14,0.0,36,2
1000,39,643,103,10,15,0.0,34,21
1001,39,644,103,9,9,0.0,74,15
1002,39,475,103,3,10,0.0,71,18
1003,39,627,103,20,8,0.0,74,15
1004,39,647,5,2,12,0.0,48,4
1005,39,633,103,6,13,0.0,42,7
1006,39,672,103,19,11,0.0,70,85
1007,40,638,103,21,11,0.0,57,4
1008,40,650,126,16,14,0.0,37,4
1009,40,581,116,0,22,0.0,0,2
1010,40,626,5,17,21,0.0,2,4
1011,40,633,130,5,20,0.0,2,22
1012,40,647,130,1,19,1.0,10,7
1013,40,554,126,18,17,0.0,17,22
1014,40,475,103,6,16,0.0,20,91
1015,40,501,103,4,15,0.0,29,6
1016,40,426,5,8,13,0.0,47,5
1017,40,680,5,19,18,0.0,16,4
1018,40,640,103,21,11,0.0,57,4
1019,40,478,129,9,12,0.0,50,95
1020,40,577,103,7,2,6.0,80,0
1021,40,579,129,2,3,4.0,79,10
1022,40,643,103,11,4,3.0,79,10
1023,40,648,129,12,5,2.0,79,13
1024,40,578,5,3,1,8.0,80,0
1025,40,627,103,20,7,0.0,74,15
1026,40,663,103,14,8,0.0,74,15
1027,40,669,103,15,9,0.0,68,53
1028,40,644,103,10,10,0.0,58,22
1029,40,580,103,13,6,0.0,76,13
1030,41,554,103,4,17,0.0,2,2
1031,41,579,129,3,1,9.0,96,0
1032,41,498,5,1,2,2.0,96,0
1033,41,642,5,5,3,1.33,94,11
1034,41,478,129,10,4,1.0,94,11
1035,41,643,103,16,5,2.0,91,14
1036,41,501,103,7,6,0.0,88,17
1037,41,645,103,20,9,0.0,54,31
1038,41,644,103,19,8,0.0,54,4
1039,41,646,126,17,10,0.0,38,6
1040,41,426,5,14,11,0.0,36,4
1041,41,608,130,12,12,0.0,35,2
1042,41,475,129,8,13,0.0,29,66
1043,41,623,103,21,14,0.0,22,57
1044,41,648,129,6,18,0.0,2,2
1045,41,577,103,18,7,0.0,83,51
1046,41,633,130,11,19,0.0,2,92
1047,41,620,5,5,3,1.33,94,11
1048,41,496,103,13,21,0.0,1,2
1049,41,642,5,1,2,2.0,96,0
1050,41,426,5,1,2,2.0,96,0
1051,41,426,5,5,3,1.33,94,11
1052,41,648,129,10,4,1.0,94,11
1053,41,625,126,15,16,0.0,7,6
1054,41,475,129,10,4,1.0,94,11
1055,41,554,103,7,6,0.0,88,17
1056,41,644,103,18,7,0.0,83,51
1057,41,501,103,18,7,0.0,83,51
1058,41,554,103,19,8,0.0,54,4
1059,41,577,103,19,8,0.0,54,4
1060,41,501,103,20,9,0.0,54,31
1061,41,496,103,20,9,0.0,54,31
1062,41,633,130,12,12,0.0,35,2
1063,41,649,126,9,20,0.0,1,2
1064,41,647,130,2,15,0.0,21,2
1065,42,607,103,5,3,2.0,99,10
1066,42,554,103,11,10,0.0,86,19
1067,42,577,103,8,20,0.0,7,6
1068,42,627,103,17,19,0.0,8,92
1069,42,478,129,0,23,0.0,0,78
1070,42,652,131,0,22,0.0,0,78
1071,42,651,103,0,21,0.0,0,78
1072,42,633,130,7,5,2.0,99,10
1073,42,589,130,19,6,0.0,95,14
1074,42,650,126,20,7,0.0,91,18
1075,42,641,5,15,8,0.0,86,108
1076,42,632,5,15,8,0.0,86,108
1077,42,607,103,11,10,0.0,86,19
1078,42,647,130,2,11,0.0,80,2
1079,42,475,129,3,9,0.0,81,121
1080,42,501,5,18,12,0.0,68,4
1081,42,426,5,9,1,8.0,100,0
1082,42,608,130,4,2,6.0,100,0
1083,42,554,103,5,3,2.0,99,10
1084,42,642,5,14,4,3.0,99,10
1085,42,609,129,10,17,0.0,24,4
1086,42,578,116,12,18,0.0,22,36
1087,42,579,129,1,15,1.0,49,6
1088,42,625,126,16,14,0.0,63,6
1089,42,643,103,6,13,0.0,64,6
1090,42,626,126,13,16,0.0,38,5
1091,43,555,111,2,2,3.0,200,0
1092,43,519,111,7,5,1.0,200,0
1093,43,654,111,7,5,1.0,200,0
1094,43,628,111,14,1,8.0,200,0
1095,43,529,111,2,2,3.0,200,0
1096,43,653,111,10,3,4.0,200,0
1097,43,512,112,33,4,3.0,200,0
1098,43,612,111,8,6,0.0,200,0
1099,43,559,111,12,10,0.0,200,0
1100,43,597,111,19,8,0.0,200,0
1101,43,592,134,15,33,0.0,10,4
1102,43,615,111,4,32,0.0,39,19
1103,43,659,127,1,31,0.0,40,43
1104,43,596,111,29,30,0.0,53,30
1105,43,533,111,26,29,0.0,53,2
1106,43,448,112,30,28,0.0,53,2
1107,43,558,111,22,27,0.0,54,2
1108,43,658,111,3,26,0.0,54,118
1109,43,657,111,5,25,1.0,56,2
1110,43,525,112,11,24,0.0,90,47
1111,43,561,111,23,23,0.0,111,4
1112,43,538,111,16,7,0.0,200,0
1113,43,532,133,13,22,0.0,112,77
1114,43,631,132,28,20,0.0,120,47
1115,43,611,111,6,19,0.0,134,6
1116,43,523,109,31,18,0.0,142,6
1117,43,656,111,24,17,0.0,168,4
1118,43,655,111,9,16,0.0,170,2
1119,43,528,107,21,15,0.0,178,6
1120,43,509,106,20,14,0.0,191,18
1121,43,513,109,32,13,0.0,196,13
1122,43,563,111,25,12,0.0,196,13
1123,43,518,112,18,11,0.0,197,12
1124,43,556,111,17,9,0.0,200,0
1125,43,593,111,27,21,0.0,119,118
1126,44,632,5,8,4,3.0,36,0
1127,44,627,103,12,9,0.0,33,12
1128,44,501,5,0,16,0.0,0,52
1129,44,642,5,4,3,4.0,36,0
1130,44,475,129,3,2,6.0,36,0
1131,44,579,129,2,1,9.0,36,0
1132,44,643,103,13,5,1.0,35,10
1133,44,426,5,10,6,0.0,35,10
1134,44,577,103,7,7,0.0,34,11
1135,44,607,103,11,8,0.0,33,12
1136,44,648,129,6,10,0.0,21,43
1137,44,608,130,1,11,0.0,16,5
1138,44,578,116,9,12,0.0,8,5
1139,44,554,103,5,13,0.0,3,19
1140,44,660,103,0,14,0.0,0,52
1141,44,641,5,0,15,0.0,0,52
1142,44,554,103,13,5,1.0,35,10
1143,45,578,5,5,7,0.0,95,14
1144,45,627,103,13,9,0.0,92,17
1145,45,650,126,12,10,0.0,90,85
1146,45,660,5,16,11,0.0,88,53
1147,45,426,5,8,12,0.0,65,5
1148,45,626,126,11,13,0.0,44,6
1149,45,579,129,1,1,8.0,100,0
1150,45,547,103,15,14,0.0,23,19
1151,45,661,103,10,16,0.0,2,64
1152,45,554,103,6,6,0.0,97,12
1153,45,608,5,9,5,2.0,97,12
1154,45,643,103,7,4,4.0,99,10
1155,45,577,103,4,3,4.0,100,0
1156,45,475,129,2,2,6.0,100,0
1157,45,648,129,3,15,0.0,21,19
1158,45,624,126,14,8,0.0,92,17
1159,46,608,5,12,6,0.0,87,12
1160,46,608,5,10,21,0.0,16,6
1161,46,626,126,11,24,0.0,4,6
1162,46,486,123,21,25,0.0,0,4
1163,46,501,116,15,9,0.0,72,111
1164,46,554,103,3,23,0.0,9,43
1165,46,661,123,14,19,0.0,19,6
1166,46,609,103,8,22,0.0,9,5
1167,46,581,103,24,14,0.0,28,7
1168,46,664,123,17,13,0.0,30,50
1169,46,475,129,1,1,9.0,90,0
1170,46,579,129,2,2,6.0,90,0
1171,46,648,129,4,3,4.0,90,0
1172,46,641,129,5,4,3.0,89,10
1173,46,577,103,9,5,2.0,89,10
1174,46,578,5,12,6,0.0,87,12
1175,46,662,126,23,7,0.0,81,18
1176,46,663,116,15,9,0.0,72,111
1177,46,651,103,16,8,0.0,79,44
1178,46,624,126,18,15,0.0,26,50
1179,46,456,103,20,16,0.0,23,5
1180,46,547,103,22,17,0.0,22,22
1181,46,501,116,7,18,0.0,20,36
1182,46,666,123,14,19,0.0,19,6
1183,46,665,123,19,20,0.0,18,22
1184,46,643,103,6,11,0.0,47,4
1185,46,355,85,25,12,0.0,30,4
1186,46,426,5,13,10,0.0,59,24
1187,47,501,116,13,18,0.0,7,21
1188,47,668,126,22,19,0.0,7,4
1189,47,581,103,11,17,0.0,22,21
1190,47,663,116,17,20,0.0,0,95
1191,47,650,126,19,15,0.0,26,4
1192,47,475,129,2,14,1.0,27,4
1193,47,577,103,10,12,0.0,31,5
1194,47,648,129,3,11,0.0,32,5
1195,47,578,5,14,10,0.0,38,5
1196,47,667,103,20,9,0.0,46,13
1197,47,426,5,15,8,0.0,47,12
1198,47,643,103,7,7,0.0,48,11
1199,47,620,5,12,6,0.0,49,10
1200,47,496,103,16,5,2.0,49,10
1201,47,554,103,6,4,3.0,50,0
1202,47,608,5,4,3,4.0,50,0
1203,47,641,129,9,2,6.0,50,0
1204,47,579,129,1,1,8.0,50,0
1205,47,624,126,18,16,0.0,23,66
1206,47,547,103,21,13,0.0,31,21
1207,47,642,5,5,21,0.0,0,52
1208,47,586,135,0,23,0.0,0,52
1209,47,633,5,8,22,0.0,0,52
1210,48,608,5,2,11,0.0,40,5
1211,48,579,5,1,13,0.0,22,47
1212,48,498,103,5,12,0.0,24,4
1213,48,496,103,6,10,0.0,42,83
1214,48,586,103,12,9,0.0,57,2
1215,48,581,5,9,8,0.0,58,2
1216,48,475,103,7,7,0.0,81,4
1217,48,623,103,13,6,0.0,88,85
1218,48,482,5,10,5,2.0,91,16
1219,48,622,103,11,4,1.5,92,15
1220,48,554,103,4,2,6.0,98,0
1221,48,578,103,8,3,4.0,96,11
1222,48,579,5,3,1,5.0,98,0
1223,48,583,103,11,4,1.5,92,15
1224,48,806,103,13,6,0.0,88,85
1225,48,577,5,3,1,4.0,98,0
1226,49,547,103,16,8,0.0,85,109
1227,49,626,126,12,9,0.0,90,2
1228,49,627,103,15,10,0.0,72,4
1229,49,589,103,0,18,0.0,0,4
1230,49,479,64,0,17,0.0,0,4
1231,49,578,64,0,16,0.0,0,4
1232,49,483,5,0,15,0.0,0,78
1233,49,577,5,8,14,0.0,2,2
1234,49,501,116,5,13,0.0,2,2
1235,49,426,116,6,12,0.0,13,24
1236,49,607,103,7,7,0.0,86,108
1237,49,608,5,3,11,0.0,14,7
1238,49,625,126,11,6,0.0,88,53
1239,49,554,103,4,3,4.0,99,10
1240,49,579,5,1,4,1.5,99,10
1241,49,581,5,9,2,3.0,100,0
1242,49,475,103,2,1,8.0,100,0
1243,49,579,5,9,2,4.0,100,0
1244,49,608,5,1,4,1.5,99,10
1245,49,428,126,11,6,0.0,88,53
1246,49,624,126,14,5,2.0,93,16
1247,50,529,111,5,22,0.0,160,2
1248,50,556,111,16,24,0.0,134,2
1249,50,594,111,31,21,0.0,173,4
1250,50,525,112,19,19,0.0,185,109
1251,50,597,111,3,18,0.0,187,51
1252,50,630,111,33,17,0.0,191,18
1253,50,596,111,14,23,0.0,160,22
1254,50,562,111,24,25,0.0,131,4
1255,50,509,111,2,20,0.0,175,4
1256,50,612,111,9,27,0.0,90,43
1257,50,538,111,27,28,0.0,74,2
1258,50,561,111,17,29,0.0,49,2
1259,50,595,112,29,16,0.0,194,15
1260,50,533,111,12,30,0.0,35,43
1261,50,526,111,11,31,0.0,22,19
1262,50,512,112,18,32,0.0,22,19
1263,50,555,111,8,33,1.0,21,2
1264,50,631,111,20,26,0.0,94,6
1265,50,513,112,32,15,0.0,195,14
1266,50,514,111,23,7,0.0,200,0
1267,50,516,111,25,13,0.0,196,13
1268,50,558,111,28,14,0.0,195,14
1269,50,532,111,14,23,0.0,160,22
1270,50,559,105,1,1,8.0,200,0
1271,50,611,111,13,2,6.0,200,0
1272,50,593,111,6,4,3.0,200,0
1273,50,537,111,4,5,2.0,200,0
1274,50,628,112,10,6,0.0,200,0
1275,50,528,107,26,3,4.0,200,0
1276,50,448,111,15,8,0.0,200,0
1277,50,592,108,21,9,0.0,200,0
1278,50,629,127,30,10,0.0,199,10
1279,50,520,112,22,11,0.0,196,13
1280,50,615,111,7,12,0.0,196,13
1281,51,428,5,16,6,0.0,33,12
1282,51,634,123,12,13,0.0,10,4
1283,51,475,103,2,11,0.0,10,35
1284,51,426,116,7,10,0.0,11,66
1285,51,579,5,1,9,0.0,23,6
1286,51,627,103,10,8,0.0,33,12
1287,51,554,103,4,7,0.0,33,12
1288,51,608,5,5,12,0.0,10,6
1289,51,633,103,11,5,2.0,34,11
1290,51,580,103,13,15,0.0,0,2
1291,51,607,103,9,3,2.0,36,0
1292,51,632,5,8,2,6.0,36,0
1293,51,581,5,3,1,8.0,36,0
1294,51,547,103,15,14,0.0,2,5
1295,51,475,103,9,3,3.0,36,0
1296,51,501,116,6,4,3.0,35,10
1297,52,482,5,11,14,0.0,38,7
1298,52,609,103,20,12,0.0,41,4
1299,52,428,126,19,11,0.0,55,15
1300,52,578,116,6,10,0.0,56,14
1301,52,624,103,16,13,0.0,40,4
1302,52,635,116,5,20,0.0,0,2
1303,52,475,103,8,18,0.0,12,5
1304,52,426,128,18,17,0.0,18,36
1305,52,626,126,15,9,0.0,56,14
1306,52,633,103,10,15,0.0,23,22
1307,52,501,116,4,19,0.0,5,4
1308,52,624,126,14,8,0.0,57,13
1309,52,606,5,9,16,0.0,20,5
1310,52,627,103,12,6,0.0,58,12
1311,52,607,103,13,5,1.0,59,11
1312,52,579,5,1,4,4.0,61,0
1313,52,554,103,7,3,4.0,61,0
1314,52,608,5,2,2,6.0,61,0
1315,52,581,5,3,1,8.0,61,0
1316,52,475,103,13,5,1.0,59,11
1317,52,501,116,6,10,0.0,56,14
1318,52,580,103,17,7,0.0,57,13
1319,53,475,103,1,12,1.0,94,106
1320,53,619,85,22,11,0.0,88,51
1321,53,608,5,8,10,0.0,92,18
1322,53,626,126,18,9,0.0,94,16
1323,53,580,103,25,8,0.0,94,16
1324,53,607,103,15,7,0.0,95,15
1325,53,633,103,19,6,0.0,96,14
1326,53,606,5,12,2,3.0,100,10
1327,53,486,123,21,4,3.0,98,12
1328,53,554,103,13,3,4.0,99,11
1329,53,579,5,2,1,8.0,101,0
1330,53,606,5,8,10,0.0,92,18
1331,53,581,5,12,2,3.0,100,10
1332,53,501,116,5,13,0.0,87,66
1333,53,547,103,14,5,2.0,97,13
1334,53,636,123,11,14,0.0,74,4
1335,53,426,116,16,15,0.0,74,66
1336,53,624,126,26,16,0.0,71,106
1337,53,541,64,17,27,0.0,2,4
1338,53,355,103,28,26,0.0,3,4
1339,53,585,97,23,25,0.0,12,77
1340,53,637,123,10,24,0.0,16,6
1341,53,620,103,24,23,0.0,21,5
1342,53,498,116,6,28,0.0,0,6
1343,53,627,103,27,21,0.0,23,9
1344,53,578,64,3,20,0.0,24,6
1345,53,479,64,9,19,0.0,39,2
1346,53,456,103,7,18,0.0,59,66
1347,53,581,5,4,17,0.0,64,50
1348,53,506,103,20,22,0.0,22,4
1349,54,581,5,2,13,0.0,8,92
1350,54,608,5,3,14,0.0,5,9
1351,54,620,103,7,15,0.0,3,37
1352,54,547,103,13,16,0.0,3,50
1353,54,456,103,9,17,0.0,2,21
1354,54,607,103,0,20,0.0,0,52
1355,54,483,5,17,19,0.0,0,4
1356,54,428,126,0,21,0.0,0,52
1357,54,586,103,0,22,0.0,0,52
1358,54,577,5,5,12,0.0,11,2
1359,54,626,126,15,18,0.0,0,21
1360,54,633,103,20,11,0.0,13,4
1361,54,501,103,12,10,0.0,13,24
1362,54,606,5,10,9,0.0,14,2
1363,54,639,126,21,8,0.0,15,4
1364,54,638,103,19,7,0.0,16,15
1365,54,506,103,11,6,0.0,20,1
1366,54,627,103,14,5,2.0,19,12
1367,54,580,103,16,4,3.0,20,11
1368,54,554,103,8,3,4.0,22,0
1369,54,475,103,4,2,6.0,22,0
1370,54,579,5,1,1,9.0,22,0
1371,55,456,103,14,11,0.0,41,18
1372,55,577,5,3,12,0.0,47,37
1373,55,620,103,13,13,0.0,42,37
1374,55,501,116,10,14,0.0,32,6
